0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
-0.4312972,2.20601,1.4482058,-1.6772166,-0.8977184,-0.9561152,-0.89544046,-0.38953212,0.7995461,3.3097327,0.05201133,-1.5984737,-1.4100801,-0.7919617,-0.80502015,-0.44625178,1.2630275,1.9908905,-1.0201995,-1.4724888,-1.2390004,-0.90920794,-0.44932142,-0.4127713,-1.3935003,-1.8939812,-1.5805267,1.0933617,1.6458831,1.1460712,1.4583813,-0.049790133,-1.1424599,-0.65461296,-0.50848293,-0.3080893,-0.44465214,-0.4112371,-1.0175548,-1.4219849,-1.0928212,3.168513,2.4726186,0.003956201,-0.55915767,-0.5371568,-0.2189339,2.5273151,1.951134,-1.476894,-1.4615415,-0.85994995,-0.9334299,-0.5216699,-1.6812575,0.9983211,-1.7664057,-1.2171417,-0.17190379,1.4191961
-0.6129229,-0.7873749,-1.0256252,-0.19947682,0.9253107,1.7564251,1.363181,-0.3793487,-0.5295248,-0.65248495,-1.0116042,-0.61697406,0.39953262,1.6884458,1.4549164,-0.4369957,-0.71884793,-0.77800614,-0.040543336,0.68950176,0.59758526,1.0216984,1.080673,-0.2369457,1.111011,0.98786867,0.85072535,-1.4324661,-1.0974212,-0.9233056,-0.6521993,1.1095594,-0.22306527,-0.54900956,-0.2467769,-0.011593734,0.40373018,0.706708,0.31951827,0.8069415,0.47452527,-0.36776406,-0.6084168,-0.6636534,-0.49013197,-0.33222994,-0.4448228,-0.56929123,-0.8422102,-0.69958824,0.35299733,1.387846,1.7711537,-0.52621067,0.18131995,-0.7247498,0.9122266,0.4903052,-0.55900806,-1.0510492
-0.53644896,-0.11372236,1.3502029,1.6557878,-0.6442034,-1.451718,-1.0900034,-0.4048072,-0.60601807,-0.234266,-0.051395737,-0.19799401,0.04289362,0.99802315,0.34323236,-0.4508798,-1.0909722,-1.085083,0.6846567,1.643694,1.5141551,-0.25527436,-0.83182,-0.23192212,-0.73000145,0.36934748,0.7688734,0.015549132,-0.37372392,-1.6304374,-1.6425065,-2.597707,1.3214055,4.897565,0.08630353,-0.13703416,0.85287374,3.3838923,-0.577299,-0.04126225,4.7888966,0.4381372,-1.4237639,-1.3822609,-1.0719202,-0.5371568,-0.4329339,-0.29533702,-0.12722985,-0.20211254,0.17826395,0.87629944,0.1888329,-0.54437363,3.9771297,-0.76075965,0.26956028,1.7784309,-2.2149034,-0.32197276
1.2989262,3.8239038,0.6077566,-2.112269,-1.9402633,-1.5756186,-1.0561664,-0.42517403,0.8473545,1.9084274,2.05737,-0.15144067,-1.5104674,-1.6997398,-1.3681759,-0.4971603,2.7557058,0.98638475,-1.8726276,-1.694394,-1.3113612,-1.0224878,-0.35124484,-0.5333374,-2.5348608,-2.06256,-2.0310874,1.7801437,1.2206157,1.5220559,-1.194031,0.992109,1.3298147,-0.60661143,-0.57390946,-0.3080893,-0.19512793,-0.36710766,-1.1153893,-1.3327004,-0.76768017,0.46456018,1.3904988,2.9572012,0.46143696,-0.5371568,0.9521216,2.521159,1.6443002,-0.16713378,-1.6040165,-1.7175428,-1.4841055,-0.56253654,0.14435045,1.6062974,-2.3242009,-0.6633013,0.6762444,1.4587641
1.3610613,0.6811313,0.78297395,0.62029123,-1.1968092,-1.4782681,-0.946196,-0.49136618,0.56528544,0.069893256,-0.29514095,-0.8381024,-0.47753516,0.5729017,1.8571703,-0.46476397,-0.37390125,-0.8378601,-0.43070942,0.12839864,1.0420872,1.2225126,0.74721265,-0.27211082,-1.5022169,0.065830156,0.75508124,1.1263249,0.52046144,-0.57608616,-1.7926085,-2.6526437,-0.21465617,7.1120358,0.62161136,0.6270121,0.628302,0.72141784,-0.7362802,-0.91497594,1.0372694,4.247452,-0.15001886,-1.1597244,-1.0719202,-0.5371568,0.91051054,0.2371808,-0.26906806,-0.8433898,-0.50722855,0.46405303,1.6317422,-0.54437363,4.374535,0.019137613,-0.096837945,1.2416538,-1.2079527,0.7012031
0.4720515,0.46409678,0.99976826,0.8935473,-1.0714759,-1.2968421,-0.9038997,-0.3691653,0.70392954,0.38219965,1.2633512,1.276195,-0.8949349,-1.1627443,-1.1560782,-0.45550787,1.0874183,1.439193,-1.4061247,-0.35028255,-1.1907599,-0.8886116,-0.23355298,-0.44793642,-1.0703897,-1.1887423,-1.2589362,0.7104068,0.78513634,1.075615,-0.90847105,2.1457756,-1.0107174,-0.6034113,-0.18729825,-0.23966725,-0.17017551,-0.4112371,0.12792549,-0.8958435,-0.9761039,-0.6099748,0.24074657,1.8630635,0.90024334,-0.5371568,0.87484384,0.63118243,1.0074757,1.4146835,-0.97497636,-1.2120144,-1.2958999,-0.5125885,-0.45315564,0.65840787,-1.3820397,-0.67530423,1.1637914,0.9418223
-0.6129229,-0.8775711,-0.59203655,-0.99048114,-0.3194764,0.012965291,0.060455494,5.1757,-0.6442647,-0.82900596,-0.6976899,-1.3695863,-0.7602046,-0.04400378,1.3159559,5.1074047,-1.0219829,-0.754585,0.027311638,-0.061805803,-0.17426315,-0.8628662,0.08029203,5.0327983,2.4847171,2.5400224,2.314434,-0.36533582,-0.8420913,0.05242474,0.20448042,0.42001164,0.15534408,-0.6450127,-0.6452838,-0.3080893,-0.494557,-0.4700763,1.4160812,-0.8193138,0.124373406,0.20913793,-0.44309294,-0.71465135,-0.9190775,-0.5278419,-0.4448228,-0.72012,-0.60484827,-1.3913903,-0.8513189,-0.1467938,1.1159196,4.909047,-1.0981948,-1.2115796,2.4055564,-0.62557286,-0.572256,-0.61758876
-0.60814327,-0.51114917,1.3323842,1.2926449,-0.30808246,-0.94726515,-0.92081827,-0.34879848,-0.60123724,0.037304763,1.1784097,0.41107887,-0.22392519,-0.16546704,-0.6660597,-0.39534324,-0.64149624,2.251125,1.1893281,-0.74020165,-1.0736043,-0.88346255,-0.51797503,-0.34746465,-0.3999868,-0.33005616,-0.82442105,-0.18519752,0.117041275,0.26220015,-0.43619886,1.5755725,-0.6435201,-0.65141284,-0.55606586,-0.28528196,-0.24503277,-0.4700763,-1.0950071,-1.0999227,0.5704002,2.1600356,1.3604399,0.57420605,-0.8549822,-0.5371568,-0.43887833,-0.3999937,1.0856315,0.890002,-0.24378437,-0.2731759,-0.77310663,-0.48988482,-0.5090012,0.7677762,-0.41329902,-0.94276893,-0.30425084,0.09653183
0.3047647,2.5977998,1.6234231,-1.1630639,-1.8889905,-1.5048183,-1.0223293,-0.43026575,-0.26179826,1.2403632,2.4599187,0.15115605,-0.8209653,-1.6358118,-1.3462347,-0.46476397,1.9738268,1.6005385,-1.647858,-1.5327202,-1.2252175,-0.97614604,-0.41989845,-0.4981723,-1.9937146,-1.4889252,-1.8135626,1.3149621,0.7847164,1.3490229,-1.3441329,1.4941149,0.88973856,-0.65461296,-0.6036488,-0.31949297,-0.17017551,-0.4553665,-1.0623956,-1.1063001,-0.88856596,0.22234944,1.2251749,1.7100695,1.9405596,-0.5371568,-0.028711677,1.4653577,2.0177112,0.17488074,-0.9023948,-1.6573609,-1.442282,-0.54437363,0.1584773,1.661448,-1.7401494,-0.84495646,0.9872195,1.0222079
4.697238,1.0841954,-0.5267013,-1.7131714,-1.3107485,-0.4472373,-0.7600924,-0.31824827,5.413048,0.7515359,-0.2692892,-1.3657069,-1.4866915,-0.865479,-0.4173935,-0.43236762,2.4128497,0.28375122,-1.0117177,-1.2315631,-1.1873142,-0.9298043,-0.33162954,-0.38765335,-2.0343082,-2.2124202,-1.6959887,2.4041765,2.2828507,1.5663829,1.2002791,0.09986447,-1.1845053,-0.65461296,-0.60959667,-0.31949297,-0.0454134,0.75083745,-0.87487924,-0.48449656,1.7334046,1.2748653,0.6014531,-0.17221855,-0.93386877,-0.5371568,6.105955,1.4376545,-0.185123,-1.3602982,-1.571758,-0.9201319,-0.6127834,-0.4626404,-1.265769,0.15616673,-2.396452,0.07017078,-0.6507028,2.4714332
0.19005375,0.5176508,-0.13171987,-1.1163228,-0.22832493,0.84487,-0.10872964,0.1705553,0.03939407,0.49354365,0.5579673,-0.7837902,-0.7522793,0.40029603,-0.09559025,0.15539438,0.28254274,-0.5359879,-1.1940778,-0.7433717,-0.119131126,2.0824096,1.4141333,0.3658849,-0.005934889,-0.19940102,0.65666133,0.6653903,0.7249602,0.57006574,-0.90847105,0.1832164,-0.43048966,-0.004992152,3.6014917,-0.14843784,-0.2949376,-0.3818175,1.5872917,-0.15286802,-0.87606055,-0.8037434,-0.19510718,-0.32057622,-0.7859565,-0.5371568,0.16151054,0.7173703,0.45170158,-0.74622655,-0.918524,0.17818876,0.26550922,0.091329046,1.2601259,-1.079796,-0.31256083,0.8836098,-0.5660294,0.90904725
-0.19231609,1.1856661,0.31968746,-1.9253044,-1.6895968,-0.7304389,5.059876,1.0565118,-0.41478485,-0.19896181,1.123013,0.23650384,-1.5263181,-0.99013865,4.065911,0.5858028,-0.47633994,-0.10920309,0.09516661,-0.93357617,-0.98746055,0.17209956,6.465076,0.68237096,0.34557763,0.41135567,1.1092832,1.4389755,0.45392165,0.3260253,-0.16345255,-1.1977736,1.9745121,0.37582004,-0.6155445,-0.2624746,0.3039205,0.20657468,1.4751896,-0.64393336,0.85385644,-0.08151497,-0.736167,-1.1133626,-1.057129,-0.5371568,-0.18326722,0.00324234,0.7701139,0.2642709,-1.6201457,-1.1458142,3.5835035,0.74973536,0.32933584,-1.3846089,0.25177398,0.41988727,-1.3006666,0.751571
-0.57468593,-0.604164,-0.033716958,0.98343414,0.32712924,-0.15518565,0.20426285,-0.16040544,-0.6251414,-0.52756244,0.21081504,1.2218828,0.6901274,-0.6385345,-0.32962897,-0.2935262,-0.3634483,-0.42148468,-0.0023749138,0.15058915,0.6940663,0.4398519,0.46279064,-0.22689854,0.33549732,0.07015579,0.42767194,-0.55306214,-0.388286,-0.27838954,-0.22935098,1.0299963,-0.6883686,-0.56181,0.098199256,-0.034401085,-0.09531824,-0.102331206,1.7258908,-0.58015865,-0.7468378,-0.8477817,-0.5858726,-0.4921148,-0.02174312,-0.24839622,-0.42698944,-0.5446662,0.0001350687,1.3136337,0.7078405,-0.6703768,-0.38972494,-0.33549988,-0.30937737,-0.95720506,-0.03467903,-0.06154259,0.17165422,-0.27635843
1.6478387,0.20760146,-1.1087792,-1.7886764,-1.2452334,-0.566713,0.35652947,4.96694,1.4832048,0.11334458,-0.5832035,-1.540282,-1.2806333,-1.0540667,0.21158558,4.5751796,0.9870702,-0.79622257,-1.6351352,-0.93357617,-1.0288095,-0.95040065,0.14894563,4.932327,1.3145783,1.0172876,1.2306409,2.4803193,1.9533037,2.7249918,0.31248066,1.1663903,-1.1424599,-0.65141284,-0.6452838,-0.25107092,-0.3947473,-0.4259469,1.1755711,-1.3645877,-1.046968,-0.36336023,0.26329073,0.44902924,0.10644751,-0.03415449,2.135066,0.35415003,-0.50643,-1.5546246,-1.3593898,-1.1097051,0.06336252,4.3868628,-1.5747379,-0.31121743,0.83559877,-0.8970491,1.1786425,2.264313
-0.29268816,1.6845636,1.445236,-0.40801433,-1.0031123,-1.5446435,-1.0730848,-0.41499063,0.7995461,2.459716,-0.23974432,-1.0398335,-0.81568176,-0.46912518,-1.3316072,-0.47402006,1.6518764,1.7592816,-1.0922954,-1.5771012,-1.2769037,-1.0224878,-0.61605155,-0.39770055,-1.4205234,-1.5677427,-1.7281245,0.84882677,1.4493433,1.182704,1.0520076,0.3177161,-1.0751871,-0.65461296,-0.5144308,-0.27387828,-0.34484246,-0.4406567,-1.1235422,-1.5048921,-1.4888263,0.86090505,3.562253,0.99146205,0.39734164,-0.5371568,-0.04654501,2.1086884,1.1753659,-0.9366665,-0.89433014,-0.5500129,-1.4213703,-0.5579958,-1.2701641,1.5878564,-1.4752046,-0.9508884,0.3805817,1.1813283
-0.4265176,0.069488585,0.9077049,0.59152746,-0.21977949,-0.6021132,-0.92081827,-0.42517403,-0.1422775,0.30887553,1.1119337,0.508065,-0.7681299,-0.5522316,0.3505461,-0.46476397,-0.41989413,0.890098,1.5964578,-0.004744469,-0.8082815,-0.7392882,-0.57682097,-0.39770055,-0.47706807,-0.54827565,-0.56661373,0.09639523,0.5384364,0.054448523,0.21729401,0.6056591,-0.29033804,-0.6130116,-0.60959667,-0.29668564,-0.12027066,-0.14646062,-1.0257076,0.82607394,1.3082201,0.7552131,0.19941562,-0.4086636,-0.76130444,-0.48126766,-0.24271166,0.28027472,0.78748184,0.8589098,-0.66314447,-0.61019486,0.16095059,-0.5307514,-0.7472635,-0.021134213,-0.58657616,-0.48223042,-0.72324234,0.5087295
-0.5507878,-0.4378648,0.575089,-0.45835096,-0.59577924,1.021871,1.625418,-0.048387967,-0.4864973,-0.1636576,0.7906332,0.2326244,-0.8051147,-0.114324614,1.6889551,-0.011215331,-0.16484265,-0.19768287,-0.7996709,-0.6070585,-0.067444846,0.9753566,2.8754742,0.3608613,0.5135263,0.18625775,0.7861356,-0.17753291,0.20465924,0.3237391,-0.525894,0.31582174,-0.7892778,-0.28980127,3.1613495,-0.04580476,-0.22008035,-0.3818175,1.4120047,-0.21664274,-0.7760171,-0.43822536,-0.48066652,-0.29275915,-0.44575828,-0.5371568,-0.37348944,-0.33227465,0.7209047,0.32645535,-0.8217486,-0.24910311,1.4295955,0.09586978,0.73934096,-0.9194045,0.13262892,0.7828293,-0.31930682,0.28325078
-0.4504157,0.018753247,-0.024807602,0.45489946,-0.5131732,0.10589082,0.4664998,0.35894832,1.4449582,-0.071323544,0.41393605,0.030893253,-0.7390704,-0.34766194,-0.278433,0.14151023,0.750834,-0.4188823,-0.9141761,-0.7719024,-0.29831022,1.1092328,0.7177897,0.29555464,0.27888682,-0.59573615,0.087996796,0.19779283,1.1828697,1.0907615,0.90922767,-1.0689569,-0.80889904,-0.54900956,1.382938,0.42174593,0.50353986,3.5015707,0.7679269,-0.5482713,-0.9635985,-1.0107235,-0.5407843,0.16622241,1.9306988,-0.25771108,-0.24271166,0.30182168,0.04355493,1.146513,-0.7195968,-0.36946702,-0.076049015,0.15489931,0.7866148,0.108836964,-0.18731251,2.5760162,1.4499943,0.523502
-0.6129229,-0.939581,-0.27129978,1.3897227,1.4209467,-0.5490129,-1.0900034,-0.4048072,-0.6107989,-0.8018489,-1.1519424,-1.1213019,0.29914534,1.6373035,3.6270883,-0.4508798,-1.0972439,-1.5717218,-0.3543726,1.3837479,1.875959,1.8764462,-0.84162766,-0.2369457,0.30616075,1.3847501,1.3482414,-1.1108774,-1.5274053,-2.3302355,-1.8310492,-2.6109676,5.0550447,1.9918718,-0.28841195,-0.20545621,0.4286826,0.030057028,-1.0257076,2.5320477,4.0052233,-1.3101841,-1.4688522,-1.3358991,-1.0719202,-0.5371568,-0.4448228,-0.7970734,-0.9348392,-1.0260566,0.22665165,1.4450189,3.3186216,-0.54437363,2.7791739,-1.0207764,1.2440679,0.4163316,-2.7301693,-1.4592175
-0.06326626,0.19914557,-0.012928462,-1.0767725,-0.29384005,1.3537478,0.22964062,0.083996326,0.7087104,0.49354365,-0.20650633,-0.6984424,-0.5964148,0.10303069,0.9502703,-0.14080065,0.38080028,-0.093589015,-1.8387002,-0.9874674,0.23578131,1.0731891,3.1697037,-0.0058606486,0.22006914,-0.27707988,0.5312807,0.36025766,0.8782295,0.7359727,0.64380336,-0.9155136,-0.6771565,-0.3154021,3.04834,-0.13703416,-0.36979488,-0.20529982,1.6321325,-0.6917644,-0.9552615,-0.34134105,-0.48818126,-0.366938,-0.0661168,-0.50921226,0.23878832,0.47111925,0.2548649,-0.62185764,-0.59593934,-0.17688477,1.2692722,-0.10392249,0.23001397,-0.87998605,-0.19570789,1.0179731,0.1088418,0.77653944
0.3430017,0.2780672,2.701455,-0.6668885,-1.2794151,-1.2658669,-0.7347146,-0.3691653,0.5891896,0.72709453,3.5826242,-0.44627848,-1.4259307,-1.4216528,-1.1999605,-0.4508798,-0.28400603,0.10679167,3.4412649,-0.540487,-0.90820825,-0.8680153,-0.547398,-0.29220518,-1.2761647,-1.7183093,-0.5527152,0.91093844,1.0897727,0.0822592,0.34542987,-1.2773367,-1.1817024,-0.6450127,-0.50848293,7.9025574,6.4671683,3.56041,1.2163355,0.704902,0.3202917,-0.5174943,-0.9616086,-1.178269,-1.0324769,-0.5371568,0.7083994,0.54499453,2.95558,-0.11660891,-1.3782072,-1.4677877,-1.1983118,-0.5216699,2.8555827,-1.3888425,-1.7190385,3.7041476,-1.9137666,1.1192012
0.12791866,0.68394995,1.2046834,-0.030489549,-1.1085062,-0.6773386,-0.32021105,-0.44044915,0.8234503,1.1887648,1.8764074,-0.17859678,-1.2753499,-1.1243875,-0.95129436,-0.4971603,-0.07076628,1.2414148,1.1554005,-0.7085009,-0.6187651,-0.88346255,-0.7337434,-0.33239388,-0.93034196,-1.5675923,-0.8050734,0.80127245,1.1408073,0.3951261,1.8189923,-0.7639646,-1.1704901,-0.65141284,-0.56201375,-0.21685989,1.0774455,1.4863276,-0.78723574,0.59648496,2.23779,1.4157879,-0.4656371,-1.2153585,-1.0620594,-0.5371568,0.47656608,1.0374966,1.5835124,0.47025692,-1.311002,-1.043505,-0.849783,-0.58524024,-1.016705,-0.45951927,-1.4666423,0.8298416,-1.5766014,1.1092128
-0.46475458,-0.38431084,2.149075,0.8935473,-0.883476,-1.1596663,-0.93773675,-0.28260633,-0.15183915,0.86016417,2.5891776,0.09296437,-1.0481576,-1.2170831,-1.1414508,-0.35369083,-0.32372716,3.1046946,0.12061223,-1.310815,-1.2493377,-0.9349534,-0.68470514,-0.196757,-0.68793106,-1.290722,-1.1596247,0.14142898,0.8145801,0.6727819,1.7659074,-0.32826135,-1.1648841,-0.65461296,-0.55606586,-0.31949297,-0.44465214,-0.4700763,-0.9604845,-0.73321795,0.16605815,1.9926898,0.8494389,0.5185719,-0.35208052,-0.5371568,-0.26054502,-0.11064875,2.405595,0.8472502,-0.7652963,-1.2360872,-1.2261941,-0.4444775,-1.7316786,0.68187493,-1.1167915,-1.4640579,-0.04986501,0.5664969
-0.4886527,-0.26310974,0.3553249,0.8072559,0.6518563,-0.920715,-0.8277664,-0.3640736,-0.4243465,-0.079470664,1.7323761,2.094758,-0.81832355,-1.1084055,-1.0463725,-0.42311153,-0.794109,-0.17946644,1.655831,1.2284143,-0.19149192,-0.72899,-0.66508985,-0.32234672,-0.18602906,-0.77784157,0.008607685,-0.28200132,0.22578473,-0.65133214,1.4620423,-1.5463362,-0.08571669,-0.5586099,-0.55606586,-0.27387828,0.054396287,4.972551,-0.34290355,2.6181436,0.82050866,-0.3325334,-0.98791015,-1.2153585,-0.97824246,-0.4719528,-0.29621166,-0.20607102,0.6195917,1.3447258,0.33686808,-0.9411956,-1.0170768,-0.49896628,0.15623172,-1.0584173,-0.5479768,2.5475593,-1.9103945,0.10401024
1.8485829,1.194122,0.14150037,-0.4799238,-0.9860214,-0.9826653,-0.51477396,-0.48627448,1.6792189,1.1371664,1.5477207,-0.128164,-1.2912004,-1.4056709,-0.9805492,-0.43236762,1.1020525,0.16924798,0.3156953,-0.42319426,-0.842739,-0.7753318,-0.4297061,-0.47305435,-1.492962,-1.8074241,-1.0644045,1.5182022,1.3834574,0.8755348,0.38570112,0.32718793,-0.8369294,-0.64181256,-0.4609,0.46736065,1.3020173,1.4716178,-0.49373192,1.0747954,0.9622368,-0.18720694,-0.13498941,-0.019224687,-0.91414714,-0.5371568,2.0875103,1.403795,0.938004,0.062171414,-1.1631508,-1.3444147,-1.0589002,-0.52621067,-0.124065846,-0.359597,-1.8977485,1.157673,-0.71576023,1.5690362
-0.60814327,-0.474507,3.5686326,-0.22104968,-1.0942638,-1.115416,-1.0900034,-0.4048072,-0.42912734,2.0007615,2.600257,-1.2454442,-1.433856,-1.0412811,-0.46127576,-0.45550787,-0.7502067,3.3831458,0.6592111,-1.2759441,-1.2493377,-0.97614604,-0.8514353,-0.27713442,-0.92372376,-1.4716753,-1.1041001,0.193442,1.0797766,0.38460973,2.4688241,-1.1276821,-1.0807931,-0.65461296,-0.49658722,-0.31949297,-0.494557,-0.4700763,-1.084816,-0.9755619,2.2669694,2.701707,-0.071114294,-0.37621036,-0.7958173,-0.5371568,-0.43887833,-0.2122273,3.7689786,-0.16324726,-1.4749826,-1.0976686,-0.5779305,-0.5489144,-1.8827173,0.29491055,-1.2450489,-1.3698637,-0.8375997,0.719327
0.37645903,2.6400793,0.049437024,-1.3320512,-0.8265064,-0.9826653,-0.5993665,-0.3997155,2.2576995,1.6884551,-0.055088844,-1.0281953,-1.0692917,-0.9038358,-0.74651045,-0.11303237,2.210063,1.033227,-1.3382697,-1.4059172,-1.232109,-1.0070405,-0.25316828,-0.5835733,-1.4985116,-1.5893837,-1.764795,1.4446682,1.697496,1.3017403,0.34359935,1.0565172,-1.0443537,-0.65461296,-0.5858052,-0.31949297,-0.46960455,-0.33768806,-1.1296569,-1.1445649,-0.96776694,1.3497304,1.9465882,1.4133542,0.36282876,-0.5371568,0.6667883,2.9736452,0.2693382,-1.072695,-1.1040102,-0.9502229,-0.8776653,-0.19473715,-1.1205403,1.3648292,-1.660612,-0.9999769,0.41854227,1.6998036
-0.6129229,-0.9254878,-0.54748976,-0.019703127,0.05937185,1.7652751,2.4036696,-0.29278973,-0.6107989,-0.5927394,-0.02185086,0.116241045,0.03496831,0.6016693,1.5938768,-0.4508798,-0.55160105,-0.58283013,0.13333504,-0.007914543,0.17031202,1.3924323,1.7770166,-0.21182777,1.1453588,0.5762886,0.791814,-1.2834471,-0.57081974,-0.43788627,0.3802096,-0.29795155,-0.63791406,-0.46260682,1.1152842,0.011213617,0.0044914433,1.9570414,0.8311117,0.26166767,-0.10906118,-0.5835518,-0.6009021,-0.6961066,-0.2929156,0.35706952,-0.4448228,-0.72012,-0.37906504,0.20208645,-0.109374076,0.5031713,2.405476,-0.3809072,0.40872318,-0.65843236,0.7480056,1.5807928,0.052001506,-0.70610154
-0.11584211,0.021571878,0.52757245,0.48366323,-0.12008258,-0.4295372,-0.69241834,-0.3793487,0.07285988,0.069893256,0.8349505,1.2180034,0.05874424,-1.1179947,-1.1268234,-0.4601359,-0.40526003,0.6116469,0.9348719,0.21716072,-0.3224305,-0.60541207,-0.45912907,-0.36253542,-0.39380145,-0.7489875,-0.33268532,0.18917026,0.3634293,0.0009893863,0.47722673,0.552617,-0.97708094,-0.6162117,-0.2467769,0.011213617,0.25401565,0.28012368,-0.15742545,1.0269643,0.72463375,0.09904214,-0.26649702,-0.48284245,-1.0275465,-0.5371568,0.16151054,0.20024315,0.50959474,1.1115341,0.08686495,-0.9291592,-1.1286061,-0.52621067,-0.61305207,-0.6179049,-0.7951328,0.10979412,-1.002272,0.47428307
0.4290349,2.2567456,1.3650519,-0.70643866,-1.8120815,-1.469418,-0.80238867,-0.46081597,0.5079155,0.81399715,1.1710235,0.43435553,-0.34016308,-1.33535,-1.2950387,-0.5156725,2.4107592,0.6819102,-1.054127,-1.5073596,-1.2217717,-1.0018915,-0.16489938,-0.6287856,-1.871682,-1.2919896,-1.8199086,1.320579,0.82661647,1.3887808,-1.1336241,1.1209255,1.097163,-0.65461296,-0.5977009,-0.3080893,-0.020460978,-0.4553665,-1.1520773,-1.3709651,-0.90940833,-0.06830348,1.183844,2.3313174,2.3103402,-0.5371568,0.45278832,1.3299197,0.8974788,0.45859733,-0.43464696,-1.3895512,-1.2958999,-0.57615876,0.056967676,1.9518527,-1.5084915,-0.7383638,1.0971158,1.044791
-0.34048438,3.381379,0.6493336,-1.7886764,-1.4047484,-1.1994915,-0.57398874,-0.089121595,2.324631,3.3776252,-0.6533726,-1.5092465,-1.4259307,-1.4184564,-0.92935324,-0.24724574,2.5466473,0.7912088,-1.6648217,-1.4756589,-1.2045429,-0.9246552,-0.20413001,-0.57352614,-1.6058027,-2.3315926,-1.8170867,1.4893897,1.9795995,1.4284922,2.618926,-1.2508156,-1.153672,-0.6450127,-0.4787436,-0.31949297,-0.5195094,-0.4112371,-1.1194657,-1.4251736,-1.3554351,0.6979633,4.366328,1.0610046,-0.840191,-0.5371568,-0.111933894,3.9986649,0.99010783,-1.5196458,-1.4696062,-1.4196421,-1.0937532,-0.2537667,-2.076345,1.3910135,-2.0958588,-1.5021001,0.07562056,1.6755439
-0.3643825,2.4850545,1.763003,-0.6668885,-1.8548087,-1.5667686,-1.0561664,-0.42517403,1.3158758,2.9403963,-0.058781955,-1.1988908,-0.881726,-1.2937968,-1.3828032,-0.4879042,1.8692974,1.8633755,-1.6351352,-1.608802,-1.2975782,-1.0224878,-0.51797503,-0.44793642,-1.8356613,-2.0737343,-1.8377883,1.0862119,1.5790914,1.2732842,1.3467201,-0.080099925,-0.895793,-0.65141284,-0.5798573,-0.31949297,-0.46960455,-0.3818175,-1.1378098,-1.4315512,-1.3679405,1.6095566,3.4833484,0.5324804,-0.07104721,-0.5371568,-0.13571167,2.8936136,1.461937,-1.1037872,-0.96153533,-1.3353873,-1.4771348,-0.5670773,-1.4687077,1.3871384,-1.9596612,-1.0184151,0.13753176,1.3304564
-0.24967155,-0.20109989,0.10289316,0.40815827,0.08215971,0.11916589,-0.36250734,-0.19095567,0.11588736,-0.4460912,-0.23974432,1.3499045,0.5342629,-0.5426424,-0.85621613,-0.27038598,-0.09167214,-0.14043126,0.22663562,-0.09984669,0.5045499,-0.09050369,-0.10605344,-0.21182777,0.023214232,-0.16236538,0.029423589,-0.053089615,0.016113054,0.09926136,0.070853025,0.45600453,-0.34359565,-0.39220455,0.14578217,-0.28528196,-0.34484246,-0.29355866,0.35416803,0.26166767,-0.17575677,-0.31491807,0.015304981,-0.25566974,-0.20416825,-0.46263796,0.006954989,-0.2122273,-0.1706497,0.9949383,0.5788066,-0.44168538,-0.8637242,-0.33549988,-0.42520684,-0.38631132,-0.2382179,-0.24993388,0.025768464,0.08426339
-0.26879004,-0.528061,-0.54452,-0.9976721,-1.1711729,0.4731679,0.11967029,5.0636826,-0.15661998,-0.3347472,-0.9340489,-1.3967425,-0.8605919,-0.9837458,2.5300317,4.889887,-0.34672362,-0.5047597,-0.17625329,-0.5309768,-0.8530762,-0.99674237,0.23721454,4.952421,2.2149105,2.1927319,1.7860208,0.41120812,0.1775766,1.3360045,0.73166794,0.42190602,-0.66314137,-0.6450127,-0.639336,-0.31949297,-0.41969973,-0.4700763,1.1633418,-1.5463457,-1.4221307,0.2575801,1.2139028,0.3145801,-0.6972091,-0.49058253,-0.040600564,-0.44000947,-0.66853076,-1.21261,-0.8620717,-1.043505,2.2521236,4.7092547,-1.4003005,-0.39874452,2.1600053,-0.70518345,0.68606925,0.093683004
-0.54600817,-0.5083306,-0.24754149,0.8216378,0.7173714,0.21651644,-0.6247443,-0.39462382,-0.3765382,-0.21797176,0.7537021,1.2180034,-0.2661935,-0.73123014,-0.15409993,-0.038983613,-0.6038657,-0.41627997,1.2656649,1.0160193,0.0290362,-0.38400143,-0.32182187,-0.35751182,0.23709549,-0.19462116,0.12007645,-0.6669628,0.14087753,-0.54138374,1.1911266,-0.4760216,-0.3912472,-0.56181,-0.6274402,-0.28528196,-0.19512793,0.7949669,-0.660866,2.1143234,1.1456497,-0.25326443,-0.68356395,-0.9279155,-0.6725571,-0.35085964,-0.37348944,-0.2861026,0.031976297,1.1426264,0.23202805,-0.51390374,-0.25031343,-0.13116689,-1.0521281,-0.6235905,-0.06414597,0.26278389,-1.1266791,-0.029613312
